,address,attributes,business_id,categories,city,hours,is_open,latitude,longitude,name,postal_code,review_count,stars,state
1093,709 S Wright St,"{'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'Caters': 'False', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""u'free'""}",34d8f85e3e8e5456a34e9b21b159b2aa,"Coffee & Tea, Desserts, Ice Cream & Frozen Yogurt, Bubble Tea, Food",Champaign,"{'Monday': '10:30-23:0', 'Tuesday': '10:30-23:0', 'Wednesday': '10:30-23:0', 'Thursday': '10:30-23:0', 'Friday': '10:30-0:0', 'Saturday': '10:30-0:0', 'Sunday': '10:30-23:0'}",1,40.109995,-88.22911,Cocomero,61820,125,4.0,IL
1094,"8595 S Decatur Blvd, Ste 104","{'RestaurantsDelivery': 'False', 'RestaurantsReservations': 'True', 'GoodForKids': 'True', 'WiFi': ""u'no'"", 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Alcohol': ""u'full_bar'"", 'HasTV': 'True', 'RestaurantsGoodForGroups': 'True', 'Caters': 'False', 'BikeParking': 'True', 'NoiseLevel': ""u'average'"", 'DogsAllowed': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}",823f6529a371cd2981a628189e837994,"Restaurants, Steakhouses, Sushi Bars, Japanese",Las Vegas,"{'Monday': '15:0-23:0', 'Tuesday': '15:0-23:0', 'Wednesday': '15:0-23:0', 'Thursday': '15:0-23:0', 'Friday': '15:0-23:0', 'Saturday': '15:0-23:0', 'Sunday': '15:0-23:0'}",1,36.0334054807,-115.208426028,Ohjah Japanese Steakhouse Sushi & Hibachi,89139,529,4.0,NV
1095,140 Spadina Avenue.,"{'RestaurantsReservations': 'False', 'Ambience': ""{'touristy': False, 'hipster': True, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsDelivery': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsTableService': 'False', 'NoiseLevel': ""u'average'"", 'WiFi': ""u'free'"", 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': True}"", 'RestaurantsAttire': ""'casual'"", 'HasTV': 'False', 'Caters': 'True', 'OutdoorSeating': 'False', 'WheelchairAccessible': 'True'}",c36fed08f50ea7b43078fd28a98e90e1,"Vegan, Vegetarian, Gluten-Free, Restaurants",Toronto,"{'Monday': '7:30-22:0', 'Tuesday': '7:30-22:0', 'Wednesday': '7:30-22:0', 'Thursday': '7:30-22:0', 'Friday': '7:30-22:0', 'Saturday': '9:0-22:0', 'Sunday': '9:0-21:0'}",1,43.6477264,-79.3962471,Kupfert & Kim,M5V 2L4,123,4.0,ON
1096,"6601 E McDowell Rd, Ste 3",{'BusinessAcceptsCreditCards': 'True'},31c52e8e475c1a29713888673eef8cd4,"Automotive, Car Dealers, Auto Repair, Auto Parts & Supplies",Scottsdale,"{'Monday': '8:0-21:0', 'Tuesday': '8:0-21:0', 'Wednesday': '8:0-21:0', 'Thursday': '8:0-21:0', 'Friday': '8:0-21:0', 'Saturday': '8:0-20:0', 'Sunday': '10:0-18:0'}",1,33.465519,-111.938409,Chapman Hyundai Scottsdale,85257,131,3.5,AZ
1097,55 W Chicago St,"{'RestaurantsReservations': 'True', 'OutdoorSeating': 'True', 'HappyHour': 'True', 'RestaurantsDelivery': 'False', 'WiFi': ""'free'"", 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'NoiseLevel': ""'average'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': False}"", 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""'full_bar'"", 'HasTV': 'True', 'CoatCheck': 'False', 'GoodForDancing': 'False', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'BestNights': ""{'monday': False, 'tuesday': True, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTableService': 'False', 'GoodForKids': 'True', 'Caters': 'True', 'RestaurantsAttire': ""'casual'"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}"", 'ByAppointmentOnly': 'False'}",35f65241ecf4c8b454d11697753fe714,"American (Traditional), Tacos, Nightlife, Sports Bars, Mexican, Restaurants, Bars",Chandler,"{'Monday': '11:0-0:0', 'Tuesday': '11:0-0:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-2:0', 'Saturday': '10:0-2:0', 'Sunday': '10:0-0:0'}",1,33.3004263645,-111.8422680348,The Local Chandler,85225,121,4.0,AZ
1098,"Delano Las Vegas, 3940 Las Vegas Blvd South","{'NoiseLevel': ""'average'"", 'BikeParking': 'False', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': True}"", 'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '2', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsTableService': 'True', 'Alcohol': ""'full_bar'"", 'HasTV': 'False', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'False', 'RestaurantsReservations': 'True', 'WiFi': ""'free'"", 'RestaurantsTakeOut': 'False', 'RestaurantsAttire': ""u'casual'"", 'WheelchairAccessible': 'True', 'Caters': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}""}",b00fd3c73d5448926c0065db2c626127,"Breakfast & Brunch, American (Traditional), Restaurants, Sandwiches",Las Vegas,"{'Monday': '6:30-14:0', 'Tuesday': '6:30-14:0', 'Wednesday': '6:30-14:0', 'Thursday': '6:30-14:0', 'Friday': '6:30-14:0', 'Saturday': '6:30-14:0', 'Sunday': '6:30-14:0'}",1,36.0929513501,-115.1775243461,Della's Kitchen,89119,390,3.5,NV
1099,"1875 Festival Plaza Dr, Ste 150","{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True', 'RestaurantsPriceRange2': '2'}",ff63f55b45b5d61414d3bb65635f0628,"Arts & Crafts, Shoe Stores, Shopping, Fashion, Accessories, Jewelry, Hobby Shops, Leather Goods, Antiques, Gemstones & Minerals, Souvenir Shops",Las Vegas,"{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '11:0-19:0'}",1,36.1498610231,-115.3334616943,Silver Post,89135,161,5.0,NV
1100,"5055 W Ray Rd, Ste B8","{'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BusinessAcceptsCreditCards': 'True', 'Caters': 'True', 'RestaurantsPriceRange2': '2', 'Alcohol': ""'beer_and_wine'"", 'RestaurantsAttire': ""'casual'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'False', 'HasTV': 'True', 'BYOBCorkage': ""'no'"", 'NoiseLevel': ""u'average'"", 'GoodForKids': 'True', 'WiFi': ""u'free'"", 'OutdoorSeating': 'False', 'BikeParking': 'True'}",b695469fdf833100233d417d04bf9223,"Vegetarian, Restaurants, Seafood, Thai, Soup",Chandler,"{'Monday': '17:0-21:0', 'Tuesday': '17:0-21:0', 'Wednesday': '17:0-21:0', 'Thursday': '17:0-21:0', 'Friday': '17:0-21:30', 'Saturday': '11:30-21:30', 'Sunday': '11:30-21:30'}",1,33.3193026,-111.9288807,Swaddee Thai Cuisine,85226,181,4.0,AZ
1101,6031 N 67th Ave,"{'RestaurantsTableService': 'False', 'BikeParking': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'Caters': 'True', 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""u'average'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Alcohol': ""u'none'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsGoodForGroups': 'True', 'WiFi': ""'no'"", 'RestaurantsReservations': 'False', 'OutdoorSeating': 'False', 'HasTV': 'True', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'True'}",1b868110faa724ebf63eb233fad77e34,"Restaurants, Caribbean, Trinidadian",Glendale,"{'Monday': '11:0-20:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-21:0'}",1,33.5251689403,-112.2026338801,Caribbean Cuisine,85301,153,4.5,AZ
1102,410 Rue Saint Vincent,"{'HasTV': 'True', 'Alcohol': ""u'full_bar'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': True, 'upscale': False, 'casual': False}"", 'RestaurantsPriceRange2': '2', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'OutdoorSeating': 'True', 'BikeParking': 'True', 'Caters': 'False', 'RestaurantsReservations': 'True', 'RestaurantsDelivery': 'False', 'GoodForKids': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""u'casual'"", 'WiFi': ""u'no'"", 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}""}",42ae8e987cf4cc6241cecb108c6a8f2e,"Bars, Restaurants, Italian, Nightlife, Pizza",Montréal,"{'Monday': '16:0-23:0', 'Tuesday': '16:0-23:0', 'Wednesday': '16:0-23:0', 'Thursday': '16:0-2:0', 'Friday': '12:0-2:0', 'Saturday': '12:0-2:0', 'Sunday': '12:0-0:0'}",1,45.5070622,-73.5532819,BEVO Bar + Pizzeria,H2Y 3A6,270,4.0,QC
1103,3131 S Jones Blvd,"{'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False', 'BikeParking': 'True'}",882fa75c98d68870b90be5aa2ac9d7da,"Shopping, Fashion, Formal Wear, Bridal",Las Vegas,"{'Monday': '0:0-0:0', 'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-18:0'}",1,36.1323337,-115.2254578,Celebrations Bridal & Fashion,89146,136,4.0,NV
1104,"3431 W Frye Rd, Ste 7","{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'ByAppointmentOnly': 'False'}",63c1ad217cf14b1ffa4a5a3e5c1114fd,"Nail Salons, Beauty & Spas",Chandler,"{'Monday': '9:30-19:0', 'Tuesday': '9:30-19:0', 'Wednesday': '9:30-19:0', 'Thursday': '9:30-19:0', 'Friday': '9:30-19:0', 'Saturday': '9:30-18:30', 'Sunday': '10:0-17:0'}",1,33.2958572,-111.9004845,Lux Nail Bar,85226,215,4.0,AZ
1105,6760 N Durango Dr,"{'OutdoorSeating': 'True', 'HasTV': 'False', 'RestaurantsAttire': ""u'casual'"", 'Caters': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsDelivery': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'RestaurantsReservations': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': True}"", 'GoodForKids': 'True', 'WiFi': ""'no'"", 'RestaurantsTableService': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2'}",8dd9cf302db23399712f81cb9f5eef30,"French, Cafes, Restaurants, Breakfast & Brunch, American (Traditional)",Las Vegas,"{'Monday': '7:0-22:0', 'Tuesday': '7:0-22:0', 'Wednesday': '7:0-22:0', 'Thursday': '7:0-22:0', 'Friday': '7:0-22:0', 'Saturday': '7:0-22:0', 'Sunday': '7:0-22:0'}",1,36.2828691328,-115.2871548012,Mimi's Cafe,89149,248,3.0,NV
1106,1016 Boulevard Saint-Laurent,"{'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'Alcohol': ""u'none'"", 'RestaurantsPriceRange2': '2', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Caters': 'False', 'NoiseLevel': ""u'average'"", 'WiFi': ""u'no'"", 'OutdoorSeating': 'False', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'HasTV': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True'}",65385b24920aa41243cdfdbbcca1bba3,"Vietnamese, Restaurants",Montréal,"{'Monday': '10:0-22:0', 'Tuesday': '10:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-22:0', 'Saturday': '10:0-22:0', 'Sunday': '10:0-22:0'}",1,45.5079111,-73.5598177,Pho Bac 97,H2Z 1J3,126,4.0,QC
1107,"1515 W Deer Valley Rd, Ste B-102","{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'GoodForKids': 'True', 'RestaurantsAttire': ""u'casual'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsDelivery': 'False', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'HasTV': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'True', 'WiFi': ""u'free'"", 'Alcohol': ""u'none'"", 'RestaurantsPriceRange2': '2'}",4d5f9e6eda3f61adc43f142efd1c6e87,"Farmers Market, Caterers, Barbeque, Food, Event Planning & Services, Restaurants",Phoenix,"{'Monday': '0:0-0:0', 'Tuesday': '11:0-18:0', 'Wednesday': '11:0-18:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-18:0', 'Saturday': '11:0-19:0', 'Sunday': '11:0-18:0'}",1,33.683323,-112.092428,Pork On A Fork,85027,612,4.0,AZ
1108,100 Harbord Street,"{'HasTV': 'False', 'WheelchairAccessible': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""'casual'"", 'DogsAllowed': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}"", 'WiFi': ""'free'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsDelivery': 'True', 'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'Caters': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsGoodForGroups': 'False', 'RestaurantsTableService': 'False', 'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'RestaurantsPriceRange2': '1', 'Alcohol': ""'none'""}",bc85b37fde3932c08b7c85d481723bf7,"Desserts, Coffee & Tea, Gluten-Free, Bakeries, Food, Cafes, Restaurants",Toronto,"{'Monday': '8:0-20:0', 'Tuesday': '8:0-18:0', 'Wednesday': '8:0-18:0', 'Thursday': '8:0-19:0', 'Friday': '8:0-19:0', 'Saturday': '10:0-14:0', 'Sunday': '9:0-18:0'}",1,43.6629326,-79.4033968,Almond Butterfly Cafe & Bakeshop,M5S 1G6,132,4.5,ON
1109,106 Rue McGill,"{'BikeParking': 'True', 'RestaurantsTableService': 'True', 'RestaurantsGoodForGroups': 'True', 'WiFi': ""u'free'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': False, 'casual': True}"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'HasTV': 'False', 'RestaurantsDelivery': 'False', 'GoodForKids': 'True', 'Caters': 'False', 'OutdoorSeating': 'False', 'RestaurantsReservations': 'False', 'NoiseLevel': ""u'average'"", 'Alcohol': ""u'full_bar'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': True, 'breakfast': True}""}",25de96649d5fc9716d881431d7c7307c,"Food, Specialty Food, Breakfast & Brunch, French, Restaurants, Delicatessen",Montréal,"{'Monday': '7:0-19:30', 'Tuesday': '7:0-19:30', 'Wednesday': '7:0-19:30', 'Thursday': '7:0-19:30', 'Friday': '7:0-19:30', 'Saturday': '9:0-16:0', 'Sunday': '9:0-16:0'}",1,45.4994089298,-73.5552000962,Le Cartet,H2Y 2E5,432,4.0,QC
1110,"7775 S Rainbow Blvd, Ste 105","{'OutdoorSeating': 'True', 'RestaurantsReservations': 'True', 'RestaurantsPriceRange2': '2', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': True, 'thursday': False, 'sunday': True, 'saturday': True}"", 'RestaurantsAttire': ""u'casual'"", 'Caters': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'CoatCheck': 'False', 'RestaurantsDelivery': 'False', 'NoiseLevel': ""u'average'"", 'BikeParking': 'True', 'RestaurantsTableService': 'True', 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'full_bar'"", 'BusinessAcceptsCreditCards': 'True', 'HappyHour': 'True', 'GoodForKids': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'RestaurantsTakeOut': 'True', 'HasTV': 'False', 'WiFi': ""u'no'"", 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'GoodForDancing': 'False'}",3f6e208243036e7b3951403ce539e5ef,"Nightlife, Korean, Barbeque, Restaurants, Bars",Las Vegas,"{'Monday': '11:30-3:0', 'Tuesday': '11:30-3:0', 'Wednesday': '11:30-3:0', 'Thursday': '11:30-3:0', 'Friday': '11:30-4:0', 'Saturday': '11:30-4:0', 'Sunday': '12:0-2:0'}",1,36.0468023773,-115.2441707253,Soyo Korean Barstaurant,89139,913,4.0,NV
1111,"254 Spadina Avenue, 2nd Floor","{'RestaurantsPriceRange2': '1', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""u'casual'"", 'Caters': 'False', 'HasTV': 'False', 'OutdoorSeating': 'False', 'Alcohol': ""u'beer_and_wine'"", 'NoiseLevel': ""u'average'"", 'GoodForKids': 'True', 'WiFi': ""u'no'"", 'BikeParking': 'True', 'RestaurantsDelivery': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsTableService': 'True'}",7d99497d676091603d6bd533127e98df,"Vietnamese, Restaurants",Toronto,"{'Monday': '10:0-0:0', 'Tuesday': '10:0-0:0', 'Wednesday': '10:0-0:0', 'Thursday': '10:0-0:0', 'Friday': '10:0-5:0', 'Saturday': '10:0-5:0', 'Sunday': '10:0-0:0'}",1,43.6517002,-79.3979873,Xe Lua Restaurant,M5T 2C2,156,3.0,ON
